customer_code,customer_name,group_code,group_name,tong_sl,tong_dt,so_don,ty_trong_kh_pct
KH-00220,CỬA HÀNG XE ĐẠP VIỆT ANH,SPORTBIKE_S,Xe thể thao thép,1.0,1200000.0,1,1.62
KH-00221,CÔNG TY CỔ PHẦN VĨNH PHÁT,CITYBIKE_P,Xe phổ thông,48.0,56310000.0,2,94.7
KH-00221,CÔNG TY CỔ PHẦN VĨNH PHÁT,KIDBIKE_1,Xe trẻ em nhóm 1,3.0,3150000.0,1,5.3
KH-00222,CÔNG TY CỔ PHẦN TÂN TIẾN,CITYBIKE_P,Xe phổ thông,21.0,25180000.0,2,61.52
KH-00222,CÔNG TY CỔ PHẦN TÂN TIẾN,KIDBIKE_1,Xe trẻ em nhóm 1,10.0,11100000.0,2,27.12
KH-00222,CÔNG TY CỔ PHẦN TÂN TIẾN,SPORTBIKE_S,Xe thể thao thép,2.0,2500000.0,1,6.11
KH-00222,CÔNG TY CỔ PHẦN TÂN TIẾN,SPORTBIKE_A,Xe thể thao nhôm,1.0,2150000.0,1,5.25
KH-00223,CÔNG TY CỔ PHẦN THƯƠNG MẠI AN PHÁT,CITYBIKE_P,Xe phổ thông,22.0,26520000.0,1,78.65
KH-00223,CÔNG TY CỔ PHẦN THƯƠNG MẠI AN PHÁT,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,4200000.0,1,12.46
KH-00223,CÔNG TY CỔ PHẦN THƯƠNG MẠI AN PHÁT,KIDBIKE_2,Xe trẻ em nhóm 2,6.0,3000000.0,1,8.9
KH-00224,DOANH NGHIỆP TW ĐÔNG NAM,CITYBIKE_P,Xe phổ thông,28.0,34050000.0,1,94.19
KH-00224,DOANH NGHIỆP TW ĐÔNG NAM,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2100000.0,1,5.81
KH-00225,CÔNG TY TNHH TÂY BẮC,CITYBIKE_P,Xe phổ thông,60.0,70840000.0,2,84.17
KH-00225,CÔNG TY TNHH TÂY BẮC,KIDBIKE_1,Xe trẻ em nhóm 1,8.0,9020000.0,1,10.72
KH-00225,CÔNG TY TNHH TÂY BẮC,SPORTBIKE_A,Xe thể thao nhôm,2.0,4300000.0,2,5.11
KH-00226,CÔNG TY CỔ PHẦN VĨNH PHÁT,CITYBIKE_P,Xe phổ thông,22.0,26040000.0,1,100.0
KH-00227,CÔNG TY TNHH THƯƠNG MẠI TRÍ ĐỨC,CITYBIKE_P,Xe phổ thông,27.0,32520000.0,1,79.47
KH-00227,CÔNG TY TNHH THƯƠNG MẠI TRÍ ĐỨC,KIDBIKE_1,Xe trẻ em nhóm 1,8.0,8400000.0,1,20.53
KH-00228,CÔNG TY CỔ PHẦN THƯƠNG MẠI XUÂN MAI,CITYBIKE_P,Xe phổ thông,12.0,14100000.0,1,78.33
KH-00228,CÔNG TY CỔ PHẦN THƯƠNG MẠI XUÂN MAI,SPORTBIKE_S,Xe thể thao thép,3.0,3900000.0,1,21.67
KH-00229,DOANH NGHIỆP TW TRÍ ĐỨC,CITYBIKE_P,Xe phổ thông,16.0,19280000.0,1,56.74
KH-00229,DOANH NGHIỆP TW TRÍ ĐỨC,KIDBIKE_1,Xe trẻ em nhóm 1,14.0,14700000.0,1,43.26
KH-00230,DOANH NGHIỆP TW ĐẠI LỢI,KIDBIKE_1,Xe trẻ em nhóm 1,11.0,12000000.0,1,58.71
KH-00230,DOANH NGHIỆP TW ĐẠI LỢI,CITYBIKE_P,Xe phổ thông,7.0,8440000.0,1,41.29
KH-00231,CÔNG TY CỔ PHẦN THANH BÌNH,CITYBIKE_P,Xe phổ thông,51.0,60630000.0,3,56.26
KH-00231,CÔNG TY CỔ PHẦN THANH BÌNH,KIDBIKE_1,Xe trẻ em nhóm 1,16.0,17400000.0,3,16.15
KH-00231,CÔNG TY CỔ PHẦN THANH BÌNH,SPORTBIKE_S,Xe thể thao thép,5.0,13292500.0,1,12.33
KH-00231,CÔNG TY CỔ PHẦN THANH BÌNH,SPORTBIKE_A,Xe thể thao nhôm,4.0,8600000.0,2,7.98
KH-00231,CÔNG TY CỔ PHẦN THANH BÌNH,KIDBIKE_2,Xe trẻ em nhóm 2,16.0,7850000.0,1,7.28
KH-00232,HỘ KINH DOANH HOÀ BÌNH,CITYBIKE_P,Xe phổ thông,8.0,19000000.0,1,100.0
KH-00233,DOANH NGHIỆP TW CHI THÀNH,CITYBIKE_P,Xe phổ thông,20.0,22840000.0,1,100.0
KH-00234,CÔNG TY TNHH KHẢI HOÀN,CITYBIKE_P,Xe phổ thông,17.0,19420000.0,1,80.18
KH-00234,CÔNG TY TNHH KHẢI HOÀN,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,4800000.0,1,19.82
KH-00235,CÔNG TY CỔ PHẦN THƯƠNG MẠI CHI THÀNH,CITYBIKE_P,Xe phổ thông,66.0,78820000.0,2,90.16
KH-00235,CÔNG TY CỔ PHẦN THƯƠNG MẠI CHI THÀNH,SPORTBIKE_A,Xe thể thao nhôm,4.0,8600000.0,2,9.84
KH-00236,CỬA HÀNG XE ĐẠP ĐÔNG NAM,CITYBIKE_P,Xe phổ thông,30.0,35880000.0,2,100.0
KH-00237,DOANH NGHIỆP TW LÊ ANH,KIDBIKE_2,Xe trẻ em nhóm 2,34.0,16850000.0,2,29.32
KH-00237,DOANH NGHIỆP TW LÊ ANH,SPORTBIKE_A,Xe thể thao nhôm,6.0,14400000.0,1,25.06
KH-00237,DOANH NGHIỆP TW LÊ ANH,CITYBIKE_P,Xe phổ thông,11.0,13140000.0,2,22.86
KH-00237,DOANH NGHIỆP TW LÊ ANH,KIDBIKE_1,Xe trẻ em nhóm 1,8.0,9180000.0,2,15.97
KH-00237,DOANH NGHIỆP TW LÊ ANH,SPORTBIKE_S,Xe thể thao thép,3.0,3900000.0,1,6.79
KH-00238,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,CITYBIKE_P,Xe phổ thông,23.0,26940000.0,1,80.31
KH-00238,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,SPORTBIKE_A,Xe thể thao nhôm,1.0,3222643.0,1,9.61
KH-00238,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,SPORTBIKE_S,Xe thể thao thép,1.0,2333500.0,1,6.96
KH-00238,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,KIDBIKE_1,Xe trẻ em nhóm 1,1.0,1050000.0,1,3.13
KH-00239,HỘ KINH DOANH THANH BÌNH,CITYBIKE_P,Xe phổ thông,18.0,21550000.0,1,62.72
KH-00239,HỘ KINH DOANH THANH BÌNH,SPORTBIKE_A,Xe thể thao nhôm,5.0,12807000.0,1,37.28
KH-00240,CÔNG TY CỔ PHẦN TRÍ ĐỨC,KIDBIKE_1,Xe trẻ em nhóm 1,35.0,39050000.0,1,100.0
KH-00241,HỘ KINH DOANH PHÚ THỊNH,CITYBIKE_P,Xe phổ thông,75.0,88600000.0,2,100.0
KH-00242,CÔNG TY CỔ PHẦN THƯƠNG MẠI HÙNG CƯỜNG,KIDBIKE_2,Xe trẻ em nhóm 2,35.0,16990000.0,2,46.78
KH-00242,CÔNG TY CỔ PHẦN THƯƠNG MẠI HÙNG CƯỜNG,KIDBIKE_1,Xe trẻ em nhóm 1,13.0,15730000.0,2,43.31
KH-00242,CÔNG TY CỔ PHẦN THƯƠNG MẠI HÙNG CƯỜNG,CITYBIKE_P,Xe phổ thông,3.0,3600000.0,1,9.91
KH-00243,HỘ KINH DOANH VĨNH PHÁT,CITYBIKE_P,Xe phổ thông,19.0,22900000.0,1,65.15
KH-00243,HỘ KINH DOANH VĨNH PHÁT,KIDBIKE_1,Xe trẻ em nhóm 1,7.0,7350000.0,1,20.91
KH-00243,HỘ KINH DOANH VĨNH PHÁT,SPORTBIKE_S,Xe thể thao thép,4.0,4900000.0,1,13.94
KH-00244,CÔNG TY CỔ PHẦN THƯƠNG MẠI AN PHÁT,KIDBIKE_1,Xe trẻ em nhóm 1,16.0,16800000.0,1,50.3
KH-00244,CÔNG TY CỔ PHẦN THƯƠNG MẠI AN PHÁT,CITYBIKE_P,Xe phổ thông,11.0,12700000.0,1,38.02
KH-00244,CÔNG TY CỔ PHẦN THƯƠNG MẠI AN PHÁT,SPORTBIKE_S,Xe thể thao thép,3.0,3900000.0,1,11.68
KH-00245,CỬA HÀNG XE ĐẠP TÂN TIẾN,CITYBIKE_P,Xe phổ thông,1.0,2120370.0,1,100.0
KH-00246,CỬA HÀNG XE ĐẠP TRƯỜNG THỊNH,SPORTBIKE_S,Xe thể thao thép,10.0,18334000.0,1,48.01
KH-00246,CỬA HÀNG XE ĐẠP TRƯỜNG THỊNH,CITYBIKE_P,Xe phổ thông,12.0,14200000.0,1,37.19
KH-00246,CỬA HÀNG XE ĐẠP TRƯỜNG THỊNH,KIDBIKE_1,Xe trẻ em nhóm 1,3.0,3150000.0,1,8.25
KH-00246,CỬA HÀNG XE ĐẠP TRƯỜNG THỊNH,KIDBIKE_2,Xe trẻ em nhóm 2,5.0,2500000.0,1,6.55
KH-00247,HỘ KINH DOANH NGỌC ANH,CITYBIKE_P,Xe phổ thông,65.0,77140000.0,1,60.79
KH-00247,HỘ KINH DOANH NGỌC ANH,KIDBIKE_1,Xe trẻ em nhóm 1,33.0,36750000.0,1,28.96
KH-00247,HỘ KINH DOANH NGỌC ANH,SPORTBIKE_S,Xe thể thao thép,10.0,13000000.0,1,10.25
KH-00248,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐẠI DƯƠNG,CITYBIKE_P,Xe phổ thông,45.0,53910000.0,2,53.65
KH-00248,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐẠI DƯƠNG,SPORTBIKE_A,Xe thể thao nhôm,13.0,34122859.0,2,33.96
KH-00248,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐẠI DƯƠNG,KIDBIKE_1,Xe trẻ em nhóm 1,9.0,9450000.0,1,9.4
KH-00248,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐẠI DƯƠNG,KIDBIKE_2,Xe trẻ em nhóm 2,6.0,3000000.0,1,2.99
KH-00249,HỘ KINH DOANH PHÚC AN,CITYBIKE_P,Xe phổ thông,26.0,33360000.0,1,88.82
KH-00249,HỘ KINH DOANH PHÚC AN,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,4200000.0,1,11.18
KH-00250,DOANH NGHIỆP TW XUÂN MAI,CITYBIKE_P,Xe phổ thông,49.0,57820000.0,4,61.03
KH-00250,DOANH NGHIỆP TW XUÂN MAI,KIDBIKE_1,Xe trẻ em nhóm 1,14.0,15330000.0,4,16.18
KH-00250,DOANH NGHIỆP TW XUÂN MAI,SPORTBIKE_A,Xe thể thao nhôm,4.0,8600000.0,3,9.08
KH-00250,DOANH NGHIỆP TW XUÂN MAI,KIDBIKE_2,Xe trẻ em nhóm 2,14.0,6790000.0,2,7.17
KH-00250,DOANH NGHIỆP TW XUÂN MAI,SPORTBIKE_S,Xe thể thao thép,5.0,6200000.0,2,6.54
KH-00251,HỘ KINH DOANH KHẢI HOÀN,CITYBIKE_P,Xe phổ thông,68.0,81510000.0,3,68.48
KH-00251,HỘ KINH DOANH KHẢI HOÀN,KIDBIKE_1,Xe trẻ em nhóm 1,27.0,30750000.0,3,25.84
KH-00251,HỘ KINH DOANH KHẢI HOÀN,KIDBIKE_2,Xe trẻ em nhóm 2,14.0,6760000.0,2,5.68
KH-00252,CÔNG TY TNHH TÂY BẮC,CITYBIKE_P,Xe phổ thông,15.0,18500000.0,1,31.3
KH-00252,CÔNG TY TNHH TÂY BẮC,KIDBIKE_1,Xe trẻ em nhóm 1,15.0,17300000.0,1,29.27
KH-00252,CÔNG TY TNHH TÂY BẮC,SPORTBIKE_S,Xe thể thao thép,10.0,12500000.0,1,21.15
KH-00252,CÔNG TY TNHH TÂY BẮC,SPORTBIKE_A,Xe thể thao nhôm,4.0,10807574.0,1,18.28
KH-00253,CÔNG TY TNHH YÊN BÌNH,SPORTBIKE_A,Xe thể thao nhôm,1.0,7490741.0,1,100.0
KH-00254,CỬA HÀNG XE ĐẠP ĐÔNG NAM,CITYBIKE_P,Xe phổ thông,21.0,24790000.0,2,56.41
KH-00254,CỬA HÀNG XE ĐẠP ĐÔNG NAM,SPORTBIKE_A,Xe thể thao nhôm,6.0,16752860.0,2,38.12
KH-00254,CỬA HÀNG XE ĐẠP ĐÔNG NAM,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2400000.0,1,5.46
KH-00255,CÔNG TY TNHH PHÚ THỊNH,CITYBIKE_P,Xe phổ thông,39.0,46420000.0,2,79.95
KH-00255,CÔNG TY TNHH PHÚ THỊNH,KIDBIKE_1,Xe trẻ em nhóm 1,7.0,7500000.0,2,12.92
KH-00255,CÔNG TY TNHH PHÚ THỊNH,KIDBIKE_2,Xe trẻ em nhóm 2,6.0,2940000.0,1,5.06
KH-00255,CÔNG TY TNHH PHÚ THỊNH,SPORTBIKE_S,Xe thể thao thép,1.0,1200000.0,1,2.07
KH-00256,CÔNG TY TNHH XUÂN MAI,CITYBIKE_P,Xe phổ thông,68.0,80920000.0,5,53.36
KH-00256,CÔNG TY TNHH XUÂN MAI,KIDBIKE_1,Xe trẻ em nhóm 1,25.0,28350000.0,5,18.69
KH-00256,CÔNG TY TNHH XUÂN MAI,KIDBIKE_2,Xe trẻ em nhóm 2,47.0,22840000.0,4,15.06
KH-00256,CÔNG TY TNHH XUÂN MAI,SPORTBIKE_S,Xe thể thao thép,14.0,17400000.0,4,11.47
KH-00256,CÔNG TY TNHH XUÂN MAI,SPORTBIKE_A,Xe thể thao nhôm,1.0,2150000.0,1,1.42
KH-00257,HỘ KINH DOANH PHÚC AN,CITYBIKE_P,Xe phổ thông,25.0,29460000.0,2,76.9
KH-00257,HỘ KINH DOANH PHÚC AN,KIDBIKE_1,Xe trẻ em nhóm 1,7.0,7350000.0,2,19.19
KH-00257,HỘ KINH DOANH PHÚC AN,KIDBIKE_2,Xe trẻ em nhóm 2,3.0,1500000.0,1,3.92
KH-00258,CỬA HÀNG XE ĐẠP HOÀ BÌNH,CITYBIKE_P,Xe phổ thông,25.0,29280000.0,2,76.79
KH-00258,CỬA HÀNG XE ĐẠP HOÀ BÌNH,KIDBIKE_1,Xe trẻ em nhóm 1,7.0,7350000.0,2,19.28
KH-00258,CỬA HÀNG XE ĐẠP HOÀ BÌNH,KIDBIKE_2,Xe trẻ em nhóm 2,3.0,1500000.0,1,3.93
KH-00259,DOANH NGHIỆP TW MINH PHƯƠNG,CITYBIKE_P,Xe phổ thông,17.0,19950000.0,1,56.92
KH-00259,DOANH NGHIỆP TW MINH PHƯƠNG,KIDBIKE_1,Xe trẻ em nhóm 1,11.0,11950000.0,1,34.09
KH-00259,DOANH NGHIỆP TW MINH PHƯƠNG,SPORTBIKE_A,Xe thể thao nhôm,1.0,2150000.0,1,6.13
KH-00259,DOANH NGHIỆP TW MINH PHƯƠNG,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,1000000.0,1,2.85
KH-00260,CỬA HÀNG XE ĐẠP XUÂN MAI,CITYBIKE_P,Xe phổ thông,43.0,50420000.0,2,76.37
KH-00260,CỬA HÀNG XE ĐẠP XUÂN MAI,KIDBIKE_1,Xe trẻ em nhóm 1,8.0,9150000.0,2,13.86
KH-00260,CỬA HÀNG XE ĐẠP XUÂN MAI,SPORTBIKE_A,Xe thể thao nhôm,3.0,6450000.0,1,9.77
KH-00261,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,CITYBIKE_P,Xe phổ thông,31.0,36540000.0,1,74.33
KH-00261,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,KIDBIKE_1,Xe trẻ em nhóm 1,11.0,12620000.0,1,25.67
KH-00262,CÔNG TY TNHH VIỆT ANH,CITYBIKE_P,Xe phổ thông,54.0,64270000.0,2,100.0
KH-00263,DOANH NGHIỆP TW TRƯỜNG THỊNH,CITYBIKE_P,Xe phổ thông,27.0,31890000.0,1,89.1
KH-00263,DOANH NGHIỆP TW TRƯỜNG THỊNH,SPORTBIKE_S,Xe thể thao thép,3.0,3900000.0,1,10.9
KH-00264,DOANH NGHIỆP TW NGỌC ANH,CITYBIKE_P,Xe phổ thông,78.0,92650000.0,3,78.11
KH-00264,DOANH NGHIỆP TW NGỌC ANH,KIDBIKE_1,Xe trẻ em nhóm 1,15.0,18030000.0,2,15.2
KH-00264,DOANH NGHIỆP TW NGỌC ANH,SPORTBIKE_S,Xe thể thao thép,5.0,6000000.0,1,5.06
KH-00264,DOANH NGHIỆP TW NGỌC ANH,KIDBIKE_2,Xe trẻ em nhóm 2,4.0,1940000.0,1,1.64
KH-00265,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,CITYBIKE_P,Xe phổ thông,77.0,91550000.0,2,79.35
KH-00265,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,KIDBIKE_1,Xe trẻ em nhóm 1,11.0,12300000.0,2,10.66
KH-00265,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,SPORTBIKE_A,Xe thể thao nhôm,4.0,10526430.0,2,9.12
KH-00265,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,1000000.0,1,0.87
KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,CITYBIKE_P,Xe phổ thông,55.0,66340000.0,1,79.36
KH-00266,CỬA HÀNG XE ĐẠP TÂN TIẾN,KIDBIKE_1,Xe trẻ em nhóm 1,15.0,17250000.0,1,20.64
KH-00267,CÔNG TY CỔ PHẦN HÙNG CƯỜNG,CITYBIKE_P,Xe phổ thông,67.0,79010000.0,2,92.45
KH-00267,CÔNG TY CỔ PHẦN HÙNG CƯỜNG,SPORTBIKE_A,Xe thể thao nhôm,3.0,6450000.0,1,7.55
KH-00268,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,CITYBIKE_P,Xe phổ thông,38.0,45540000.0,1,78.33
KH-00268,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,KIDBIKE_1,Xe trẻ em nhóm 1,12.0,12600000.0,1,21.67
KH-00269,HỘ KINH DOANH AN PHÁT,CITYBIKE_P,Xe phổ thông,21.0,24670000.0,1,46.83
KH-00269,HỘ KINH DOANH AN PHÁT,KIDBIKE_1,Xe trẻ em nhóm 1,15.0,16800000.0,1,31.89
KH-00269,HỘ KINH DOANH AN PHÁT,KIDBIKE_2,Xe trẻ em nhóm 2,12.0,5880000.0,1,11.16
KH-00269,HỘ KINH DOANH AN PHÁT,SPORTBIKE_A,Xe thể thao nhôm,2.0,5328500.0,1,10.12
KH-00270,DOANH NGHIỆP TW TÚ ANH,CITYBIKE_P,Xe phổ thông,42.0,48590000.0,1,84.81
KH-00270,DOANH NGHIỆP TW TÚ ANH,KIDBIKE_1,Xe trẻ em nhóm 1,8.0,8700000.0,1,15.19
KH-00271,CÔNG TY CỔ PHẦN THƯƠNG MẠI HÙNG CƯỜNG,CITYBIKE_P,Xe phổ thông,15.0,18010000.0,1,89.92
KH-00271,CÔNG TY CỔ PHẦN THƯƠNG MẠI HÙNG CƯỜNG,KIDBIKE_1,Xe trẻ em nhóm 1,1.0,1050000.0,1,5.24
KH-00271,CÔNG TY CỔ PHẦN THƯƠNG MẠI HÙNG CƯỜNG,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,970000.0,1,4.84
KH-00272,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,CITYBIKE_P,Xe phổ thông,26.0,31620000.0,2,71.99
KH-00272,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,KIDBIKE_1,Xe trẻ em nhóm 1,12.0,12300000.0,2,28.01
KH-00273,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,CITYBIKE_P,Xe phổ thông,30.0,36430000.0,1,81.44
KH-00273,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,KIDBIKE_1,Xe trẻ em nhóm 1,6.0,6300000.0,1,14.08
KH-00273,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,KIDBIKE_2,Xe trẻ em nhóm 2,4.0,2000000.0,1,4.47
KH-00274,CÔNG TY CỔ PHẦN THƯƠNG MẠI YÊN BÌNH,CITYBIKE_P,Xe phổ thông,12.0,14270000.0,1,78.54
KH-00274,CÔNG TY CỔ PHẦN THƯƠNG MẠI YÊN BÌNH,SPORTBIKE_S,Xe thể thao thép,3.0,3900000.0,1,21.46
KH-00275,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUANG VINH,CITYBIKE_P,Xe phổ thông,15.0,17940000.0,1,49.99
KH-00275,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUANG VINH,KIDBIKE_1,Xe trẻ em nhóm 1,11.0,12750000.0,1,35.53
KH-00275,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUANG VINH,SPORTBIKE_S,Xe thể thao thép,4.0,5200000.0,1,14.49
KH-00276,CÔNG TY TNHH VẠN LỢI,CITYBIKE_P,Xe phổ thông,56.0,66010000.0,2,96.92
KH-00276,CÔNG TY TNHH VẠN LỢI,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2100000.0,1,3.08
KH-00277,CÔNG TY CỔ PHẦN THƯƠNG MẠI VĨNH PHÁT,CITYBIKE_P,Xe phổ thông,180.0,211490000.0,2,90.97
KH-00277,CÔNG TY CỔ PHẦN THƯƠNG MẠI VĨNH PHÁT,KIDBIKE_1,Xe trẻ em nhóm 1,20.0,21000000.0,2,9.03
KH-00278,CÔNG TY TNHH QUANG VINH,CITYBIKE_P,Xe phổ thông,40.0,47790000.0,1,100.0
KH-00279,CỬA HÀNG XE ĐẠP CHI THÀNH,CITYBIKE_P,Xe phổ thông,11.0,12670000.0,1,73.79
KH-00279,CỬA HÀNG XE ĐẠP CHI THÀNH,KIDBIKE_2,Xe trẻ em nhóm 2,9.0,4500000.0,1,26.21
KH-00280,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,CITYBIKE_P,Xe phổ thông,15.0,17780000.0,1,79.09
KH-00280,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,4200000.0,1,18.68
KH-00280,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,KIDBIKE_2,Xe trẻ em nhóm 2,1.0,500000.0,1,2.22
KH-00281,CỬA HÀNG XE ĐẠP PHÚC AN,CITYBIKE_P,Xe phổ thông,16.0,19350000.0,1,45.99
KH-00281,CỬA HÀNG XE ĐẠP PHÚC AN,KIDBIKE_1,Xe trẻ em nhóm 1,8.0,8880000.0,1,21.11
KH-00281,CỬA HÀNG XE ĐẠP PHÚC AN,SPORTBIKE_S,Xe thể thao thép,6.0,7400000.0,1,17.59
KH-00281,CỬA HÀNG XE ĐẠP PHÚC AN,SPORTBIKE_A,Xe thể thao nhôm,2.0,6445286.0,1,15.32
KH-00282,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,CITYBIKE_P,Xe phổ thông,38.0,45440000.0,3,87.91
KH-00282,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,5250000.0,2,10.16
KH-00282,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,1000000.0,1,1.93
KH-00283,CỬA HÀNG XE ĐẠP TRƯỜNG THỊNH,CITYBIKE_P,Xe phổ thông,46.0,54240000.0,2,100.0
KH-00284,HỘ KINH DOANH NGỌC ANH,CITYBIKE_P,Xe phổ thông,39.0,51671106.0,2,91.99
KH-00284,HỘ KINH DOANH NGỌC ANH,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,4500000.0,1,8.01
KH-00285,CÔNG TY TNHH ĐÔNG NAM,CITYBIKE_P,Xe phổ thông,21.0,25080000.0,1,45.57
KH-00285,CÔNG TY TNHH ĐÔNG NAM,SPORTBIKE_S,Xe thể thao thép,6.0,15951000.0,1,28.98
KH-00285,CÔNG TY TNHH ĐÔNG NAM,KIDBIKE_1,Xe trẻ em nhóm 1,10.0,11100000.0,1,20.17
KH-00285,CÔNG TY TNHH ĐÔNG NAM,KIDBIKE_2,Xe trẻ em nhóm 2,6.0,2910000.0,1,5.29
KH-00286,DOANH NGHIỆP TW VIỆT ANH,CITYBIKE_P,Xe phổ thông,1.0,2398148.0,1,100.0
KH-00287,CÔNG TY TNHH THƯƠNG MẠI THUỶ TIÊN,CITYBIKE_P,Xe phổ thông,2.0,4611111.0,1,100.0
KH-00288,CÔNG TY TNHH THƯƠNG MẠI TOÀN THẮNG,CITYBIKE_P,Xe phổ thông,45.0,56936660.0,4,85.0
KH-00288,CÔNG TY TNHH THƯƠNG MẠI TOÀN THẮNG,KIDBIKE_1,Xe trẻ em nhóm 1,9.0,10050000.0,2,15.0
KH-00289,CÔNG TY CỔ PHẦN KHẢI HOÀN,CITYBIKE_P,Xe phổ thông,44.0,52680000.0,3,81.45
KH-00289,CÔNG TY CỔ PHẦN KHẢI HOÀN,SPORTBIKE_S,Xe thể thao thép,6.0,7800000.0,3,12.06
KH-00289,CÔNG TY CỔ PHẦN KHẢI HOÀN,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,4200000.0,2,6.49
KH-00290,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,CITYBIKE_P,Xe phổ thông,8.0,9380000.0,1,63.8
KH-00290,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,SPORTBIKE_A,Xe thể thao nhôm,1.0,3222643.0,1,21.92
KH-00290,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2100000.0,1,14.28
KH-00291,CÔNG TY TNHH VĨNH PHÁT,CITYBIKE_P,Xe phổ thông,20.0,24000000.0,1,100.0
KH-00292,CÔNG TY TNHH VIỆT ANH,CITYBIKE_P,Xe phổ thông,13.0,15200000.0,1,65.35
KH-00292,CÔNG TY TNHH VIỆT ANH,KIDBIKE_2,Xe trẻ em nhóm 2,10.0,4910000.0,1,21.11
KH-00292,CÔNG TY TNHH VIỆT ANH,KIDBIKE_1,Xe trẻ em nhóm 1,3.0,3150000.0,1,13.54
KH-00293,CÔNG TY TNHH THƯƠNG MẠI TÚ ANH,CITYBIKE_P,Xe phổ thông,10.0,20277778.0,1,100.0
KH-00294,HỘ KINH DOANH SÁN LẠP,CITYBIKE_P,Xe phổ thông,1.0,2305556.0,1,100.0
KH-00295,DOANH NGHIỆP TW XÂY DỰNG,CITYBIKE_P,Xe phổ thông,29.0,34400000.0,1,100.0
KH-00296,CÔNG TY TNHH THƯƠNG MẠI HOÀ BÌNH,CITYBIKE_P,Xe phổ thông,20.0,23580000.0,1,100.0
KH-00297,CỬA HÀNG XE ĐẠP TÂY BẮC,CITYBIKE_P,Xe phổ thông,17.0,20650000.0,1,100.0
KH-00298,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐÔNG NAM,CITYBIKE_P,Xe phổ thông,44.0,53300000.0,2,55.34
KH-00298,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐÔNG NAM,SPORTBIKE_A,Xe thể thao nhôm,10.0,23707574.0,2,24.62
KH-00298,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐÔNG NAM,KIDBIKE_1,Xe trẻ em nhóm 1,16.0,18000000.0,2,18.69
KH-00298,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐÔNG NAM,SPORTBIKE_S,Xe thể thao thép,1.0,1300000.0,1,1.35
