customer_code,customer_name,product_code,product_name,color,tong_sl,tong_dt
KH-00386,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,13.0,21051110.0
KH-00386,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,000225002025000,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,5.0,8080555.0
KH-00386,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,000226003002000,Xe đạp Thống Nhất LD 24-01_2023 Trắng,Trắng,1.0,1683333.0
KH-00386,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,000226003014000,Xe đạp Thống Nhất LD 24-01_2023 Xanh Santorini,Xanh Santorini,2.0,3394444.0
KH-00386,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,000226003023000,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,5.0,8458332.0
KH-00386,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,000230002023000,Xe đạp Thống Nhất LD 26 Kem,Kem,5.0,8997220.0
KH-00386,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,2.0,3598888.0
KH-00386,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,000401002016000,"Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",Ngọc,16.0,24558325.0
KH-00387,CÔNG TY CỔ PHẦN THANH BÌNH,000125002013000,Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,9.0,11822773.0
KH-00387,CÔNG TY CỔ PHẦN THANH BÌNH,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,Kem,9.0,11822773.0
KH-00387,CÔNG TY CỔ PHẦN THANH BÌNH,000131002001002,Xe đạp Thống Nhất GN 06 20 2024 Đen,Đen,5.0,5863424.0
KH-00387,CÔNG TY CỔ PHẦN THANH BÌNH,000131002008001,Xe đạp Thống Nhất GN 06 20 2024 Ghi,Ghi,5.0,5863424.0
KH-00387,CÔNG TY CỔ PHẦN THANH BÌNH,000207004000000,Xe đạp Thống Nhất 219-05-26,219-05-26,1.0,1544444.0
KH-00387,CÔNG TY CỔ PHẦN THANH BÌNH,000214004000000,Xe đạp Thống Nhất GN 05-26,05-26,1.0,1544444.0
KH-00387,CÔNG TY CỔ PHẦN THANH BÌNH,000216003001000,Xe đạp Thống Nhất GN 06-24 2.0 Đen,Đen,3.0,4605554.0
KH-00387,CÔNG TY CỔ PHẦN THANH BÌNH,000216003008000,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,3.0,4605554.0
KH-00387,CÔNG TY CỔ PHẦN THANH BÌNH,000217003001000,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,2.0,3211110.0
KH-00387,CÔNG TY CỔ PHẦN THANH BÌNH,000217003008000,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,2.0,3211110.0
KH-00387,CÔNG TY CỔ PHẦN THANH BÌNH,000224002002000,Xe đạp Thống Nhất New 24 Trắng,Trắng,6.0,9385552.0
KH-00387,CÔNG TY CỔ PHẦN THANH BÌNH,000224002015000,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,6.0,9385552.0
KH-00387,CÔNG TY CỔ PHẦN THANH BÌNH,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,7.0,10954440.0
KH-00387,CÔNG TY CỔ PHẦN THANH BÌNH,000224002026000,Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,5.0,7816664.0
KH-00387,CÔNG TY CỔ PHẦN THANH BÌNH,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,5.0,8122222.0
KH-00387,CÔNG TY CỔ PHẦN THANH BÌNH,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,5.0,8122222.0
KH-00387,CÔNG TY CỔ PHẦN THANH BÌNH,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,8.0,12998333.0
KH-00387,CÔNG TY CỔ PHẦN THANH BÌNH,000225002025000,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,5.0,8122222.0
KH-00387,CÔNG TY CỔ PHẦN THANH BÌNH,000226003002000,Xe đạp Thống Nhất LD 24-01_2023 Trắng,Trắng,2.0,3394444.0
KH-00387,CÔNG TY CỔ PHẦN THANH BÌNH,000226003014000,Xe đạp Thống Nhất LD 24-01_2023 Xanh Santorini,Xanh Santorini,1.0,1697222.0
KH-00387,CÔNG TY CỔ PHẦN THANH BÌNH,000226003015000,Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,Café/nâu,1.0,1697222.0
KH-00387,CÔNG TY CỔ PHẦN THANH BÌNH,000226003023000,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,3.0,5091666.0
KH-00387,CÔNG TY CỔ PHẦN THANH BÌNH,000230002023000,Xe đạp Thống Nhất LD 26 Kem,Kem,7.0,12651664.0
KH-00387,CÔNG TY CỔ PHẦN THANH BÌNH,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,2.0,3598888.0
KH-00387,CÔNG TY CỔ PHẦN THANH BÌNH,000401002016000,"Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",Ngọc,2.0,3061110.0
KH-00402,CÔNG TY CỔ PHẦN ĐẠI LỢI,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,2.0,2648888.0
KH-00402,CÔNG TY CỔ PHẦN ĐẠI LỢI,000125002013000,Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,3.0,3973332.0
KH-00402,CÔNG TY CỔ PHẦN ĐẠI LỢI,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,Kem,2.0,2648888.0
KH-00402,CÔNG TY CỔ PHẦN ĐẠI LỢI,000131002008001,Xe đạp Thống Nhất GN 06 20 2024 Ghi,Ghi,3.0,3509721.0
KH-00402,CÔNG TY CỔ PHẦN ĐẠI LỢI,000207004000000,Xe đạp Thống Nhất 219-05-26,219-05-26,16.0,24530547.0
KH-00402,CÔNG TY CỔ PHẦN ĐẠI LỢI,000209002025000,Xe đạp Thống Nhất 219-26 Xanh Tím,Xanh Tím,2.0,2966666.0
KH-00402,CÔNG TY CỔ PHẦN ĐẠI LỢI,000216003001000,Xe đạp Thống Nhất GN 06-24 2.0 Đen,Đen,5.0,7694442.0
KH-00402,CÔNG TY CỔ PHẦN ĐẠI LỢI,000216003008000,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,8.0,12327774.0
KH-00402,CÔNG TY CỔ PHẦN ĐẠI LỢI,000217003001000,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,7.0,11238885.0
KH-00402,CÔNG TY CỔ PHẦN ĐẠI LỢI,000217003008000,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,12.0,19266660.0
KH-00402,CÔNG TY CỔ PHẦN ĐẠI LỢI,000224002002000,Xe đạp Thống Nhất New 24 Trắng,Trắng,2.0,3110000.0
KH-00402,CÔNG TY CỔ PHẦN ĐẠI LỢI,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,5.0,7775000.0
KH-00402,CÔNG TY CỔ PHẦN ĐẠI LỢI,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,2.0,3232222.0
KH-00402,CÔNG TY CỔ PHẦN ĐẠI LỢI,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,5.0,8122222.0
KH-00402,CÔNG TY CỔ PHẦN ĐẠI LỢI,000226003002000,Xe đạp Thống Nhất LD 24-01_2023 Trắng,Trắng,3.0,5091666.0
KH-00402,CÔNG TY CỔ PHẦN ĐẠI LỢI,000226003015000,Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,Café/nâu,2.0,3394444.0
KH-00402,CÔNG TY CỔ PHẦN ĐẠI LỢI,000226003023000,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,5.0,8486110.0
KH-00402,CÔNG TY CỔ PHẦN ĐẠI LỢI,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,4.0,7225554.0
KH-00402,CÔNG TY CỔ PHẦN ĐẠI LỢI,000401002016000,"Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",Ngọc,12.0,18533328.0
KH-00404,HỘ KINH DOANH PHÚ THỊNH,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,5.0,6622220.0
KH-00404,HỘ KINH DOANH PHÚ THỊNH,000207004000000,Xe đạp Thống Nhất 219-05-26,219-05-26,10.0,15305550.0
KH-00404,HỘ KINH DOANH PHÚ THỊNH,000216003008000,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,6.0,9183330.0
KH-00404,HỘ KINH DOANH PHÚ THỊNH,000217003001000,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,6.0,9549996.0
KH-00404,HỘ KINH DOANH PHÚ THỊNH,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,16.0,24880000.0
KH-00404,HỘ KINH DOANH PHÚ THỊNH,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,26.0,42227221.0
KH-00404,HỘ KINH DOANH PHÚ THỊNH,000230002023000,Xe đạp Thống Nhất LD 26 Kem,Kem,15.0,27199995.0
KH-00404,HỘ KINH DOANH PHÚ THỊNH,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,3.0,5398332.0
KH-00404,HỘ KINH DOANH PHÚ THỊNH,000335002001000,Xe đạp Thống Nhất Super 24 Đen,Đen,2.0,4210000.0
KH-00404,HỘ KINH DOANH PHÚ THỊNH,000401002016000,"Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",Ngọc,5.0,7652775.0
KH-00410,CỬA HÀNG XE ĐẠP NAM TIẾN,000335002001000,Xe đạp Thống Nhất Super 24 Đen,Đen,10.0,21188880.0
KH-00414,HỘ KINH DOANH ĐẠI LỢI,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,1.0,1310555.0
KH-00414,HỘ KINH DOANH ĐẠI LỢI,000125002013000,Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,1.0,1310555.0
KH-00414,HỘ KINH DOANH ĐẠI LỢI,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,Kem,2.0,2621110.0
KH-00414,HỘ KINH DOANH ĐẠI LỢI,000131002001002,Xe đạp Thống Nhất GN 06 20 2024 Đen,Đen,2.0,2339814.0
KH-00414,HỘ KINH DOANH ĐẠI LỢI,000216003001000,Xe đạp Thống Nhất GN 06-24 2.0 Đen,Đen,2.0,3088888.0
KH-00414,HỘ KINH DOANH ĐẠI LỢI,000216003008000,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,6.0,9266664.0
KH-00414,HỘ KINH DOANH ĐẠI LỢI,000217003001000,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,10.0,16055550.0
KH-00414,HỘ KINH DOANH ĐẠI LỢI,000217003008000,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,20.0,32055544.0
KH-00414,HỘ KINH DOANH ĐẠI LỢI,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,2.0,3246111.0
KH-00414,HỘ KINH DOANH ĐẠI LỢI,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,1.0,1616111.0
KH-00414,HỘ KINH DOANH ĐẠI LỢI,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,4.0,6478333.0
KH-00414,HỘ KINH DOANH ĐẠI LỢI,000226003002000,Xe đạp Thống Nhất LD 24-01_2023 Trắng,Trắng,2.0,3366666.0
KH-00414,HỘ KINH DOANH ĐẠI LỢI,000230002023000,Xe đạp Thống Nhất LD 26 Kem,Kem,5.0,9052776.0
KH-00414,HỘ KINH DOANH ĐẠI LỢI,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,7.0,12679442.0
KH-00414,HỘ KINH DOANH ĐẠI LỢI,000331002022000,Xe đạp Thống Nhất MTB 26-02 Xanh dương,Xanh dương,1.0,1813333.0
KH-00415,DOANH NGHIỆP TW KHẢI HOÀN,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,5.0,6552775.0
KH-00415,DOANH NGHIỆP TW KHẢI HOÀN,000125002013000,Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,7.0,9201663.0
KH-00415,DOANH NGHIỆP TW KHẢI HOÀN,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,Kem,2.0,2621110.0
KH-00415,DOANH NGHIỆP TW KHẢI HOÀN,000214004000000,Xe đạp Thống Nhất GN 05-26,05-26,13.0,19938882.0
KH-00415,DOANH NGHIỆP TW KHẢI HOÀN,000216003001000,Xe đạp Thống Nhất GN 06-24 2.0 Đen,Đen,3.0,4591665.0
KH-00415,DOANH NGHIỆP TW KHẢI HOÀN,000216003008000,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,2.0,3061110.0
KH-00415,DOANH NGHIỆP TW KHẢI HOÀN,000217003001000,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,3.0,4774998.0
KH-00415,DOANH NGHIỆP TW KHẢI HOÀN,000217003008000,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,2.0,3183332.0
KH-00415,DOANH NGHIỆP TW KHẢI HOÀN,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,9.0,14022776.0
KH-00415,DOANH NGHIỆP TW KHẢI HOÀN,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,3.0,4848333.0
KH-00415,DOANH NGHIỆP TW KHẢI HOÀN,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,3.0,4848333.0
KH-00415,DOANH NGHIỆP TW KHẢI HOÀN,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,10.0,16161110.0
KH-00415,DOANH NGHIỆP TW KHẢI HOÀN,000225002025000,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,3.0,4848333.0
KH-00415,DOANH NGHIỆP TW KHẢI HOÀN,000226003014000,Xe đạp Thống Nhất LD 24-01_2023 Xanh Santorini,Xanh Santorini,2.0,3394444.0
KH-00415,DOANH NGHIỆP TW KHẢI HOÀN,000226003015000,Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,Café/nâu,3.0,5091666.0
KH-00415,DOANH NGHIỆP TW KHẢI HOÀN,000226003023000,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,9.0,15191664.0
KH-00415,DOANH NGHIỆP TW KHẢI HOÀN,000230002023000,Xe đạp Thống Nhất LD 26 Kem,Kem,6.0,10838331.0
KH-00415,DOANH NGHIỆP TW KHẢI HOÀN,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,7.0,12596108.0
KH-00415,DOANH NGHIỆP TW KHẢI HOÀN,000331002022000,Xe đạp Thống Nhất MTB 26-02 Xanh dương,Xanh dương,2.0,3598888.0
KH-00415,DOANH NGHIỆP TW KHẢI HOÀN,000401002016000,"Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",Ngọc,5.0,7722220.0
KH-00419,DOANH NGHIỆP TW ĐẠI DƯƠNG,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,Kem,2.0,2621110.0
KH-00419,DOANH NGHIỆP TW ĐẠI DƯƠNG,000214004000000,Xe đạp Thống Nhất GN 05-26,05-26,2.0,3061110.0
KH-00419,DOANH NGHIỆP TW ĐẠI DƯƠNG,000216003008000,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,2.0,3061110.0
KH-00419,DOANH NGHIỆP TW ĐẠI DƯƠNG,000217003001000,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,2.0,3211110.0
KH-00419,DOANH NGHIỆP TW ĐẠI DƯƠNG,000217003008000,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,4.0,6394442.0
KH-00419,DOANH NGHIỆP TW ĐẠI DƯƠNG,000224002002000,Xe đạp Thống Nhất New 24 Trắng,Trắng,2.0,3137776.0
KH-00419,DOANH NGHIỆP TW ĐẠI DƯƠNG,000224002015000,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,3.0,4706664.0
KH-00419,DOANH NGHIỆP TW ĐẠI DƯƠNG,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,7.0,10912776.0
KH-00419,DOANH NGHIỆP TW ĐẠI DƯƠNG,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,4.0,6520000.0
KH-00419,DOANH NGHIỆP TW ĐẠI DƯƠNG,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,3.0,4890000.0
KH-00419,DOANH NGHIỆP TW ĐẠI DƯƠNG,000226003002000,Xe đạp Thống Nhất LD 24-01_2023 Trắng,Trắng,4.0,6788888.0
KH-00419,DOANH NGHIỆP TW ĐẠI DƯƠNG,000226003023000,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,7.0,11838887.0
KH-00419,DOANH NGHIỆP TW ĐẠI DƯƠNG,000230002023000,Xe đạp Thống Nhất LD 26 Kem,Kem,6.0,10879998.0
KH-00419,DOANH NGHIỆP TW ĐẠI DƯƠNG,000331002022000,Xe đạp Thống Nhất MTB 26-02 Xanh dương,Xanh dương,1.0,1799444.0
KH-00419,DOANH NGHIỆP TW ĐẠI DƯƠNG,000401002016000,"Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",Ngọc,1.0,1544444.0
KH-00423,DOANH NGHIỆP TW THIÊN AN,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,5.0,6622220.0
KH-00423,DOANH NGHIỆP TW THIÊN AN,000216003001000,Xe đạp Thống Nhất GN 06-24 2.0 Đen,Đen,15.0,23027770.0
KH-00423,DOANH NGHIỆP TW THIÊN AN,000216003008000,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,7.0,10713885.0
KH-00423,DOANH NGHIỆP TW THIÊN AN,000217003001000,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,5.0,8027775.0
KH-00423,DOANH NGHIỆP TW THIÊN AN,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,5.0,8150000.0
KH-00423,DOANH NGHIỆP TW THIÊN AN,000225002025000,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,3.0,4890000.0
KH-00423,DOANH NGHIỆP TW THIÊN AN,000230002023000,Xe đạp Thống Nhất LD 26 Kem,Kem,13.0,23503884.0
KH-00423,DOANH NGHIỆP TW THIÊN AN,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,20.0,35988880.0
KH-00423,DOANH NGHIỆP TW THIÊN AN,000401002016000,"Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",Ngọc,1.0,1544444.0
KH-00426,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,000125002013000,Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,2.0,2621110.0
KH-00426,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,000131002008001,Xe đạp Thống Nhất GN 06 20 2024 Ghi,Ghi,1.0,1169907.0
KH-00426,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,000207004000000,Xe đạp Thống Nhất 219-05-26,219-05-26,5.0,7652775.0
KH-00426,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,000214004000000,Xe đạp Thống Nhất GN 05-26,05-26,5.0,7652775.0
KH-00426,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,000216003001000,Xe đạp Thống Nhất GN 06-24 2.0 Đen,Đen,1.0,1530555.0
KH-00426,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,000217003001000,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,2.0,3197221.0
KH-00426,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,000217003008000,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,1.0,1591666.0
KH-00426,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,30.0,46650000.0
KH-00426,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,12.0,19421110.0
KH-00426,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,2.0,3260000.0
KH-00426,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,000225002025000,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,16.0,25871665.0
KH-00426,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,000226003014000,Xe đạp Thống Nhất LD 24-01_2023 Xanh Santorini,Xanh Santorini,3.0,5091666.0
KH-00426,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,000226003023000,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,5.0,8486110.0
KH-00426,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,000230002023000,Xe đạp Thống Nhất LD 26 Kem,Kem,3.0,5398332.0
KH-00426,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,2.0,3598888.0
KH-00426,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,000331002022000,Xe đạp Thống Nhất MTB 26-02 Xanh dương,Xanh dương,1.0,1799444.0
KH-00426,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,000401002016000,"Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",Ngọc,5.0,7722220.0
KH-00428,CỬA HÀNG XE ĐẠP NAM TIẾN,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,11.0,14568884.0
KH-00428,CỬA HÀNG XE ĐẠP NAM TIẾN,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,Kem,7.0,9271108.0
KH-00428,CỬA HÀNG XE ĐẠP NAM TIẾN,000230002023000,Xe đạp Thống Nhất LD 26 Kem,Kem,6.0,10879998.0
KH-00428,CỬA HÀNG XE ĐẠP NAM TIẾN,000335002001000,Xe đạp Thống Nhất Super 24 Đen,Đen,5.0,10594440.0
KH-00453,CÔNG TY TNHH YÊN BÌNH,000207004000000,Xe đạp Thống Nhất 219-05-26,219-05-26,10.0,15374995.0
KH-00453,CÔNG TY TNHH YÊN BÌNH,000209002025000,Xe đạp Thống Nhất 219-26 Xanh Tím,Xanh Tím,10.0,14694440.0
KH-00453,CÔNG TY TNHH YÊN BÌNH,000214004000000,Xe đạp Thống Nhất GN 05-26,05-26,2.0,3088888.0
KH-00453,CÔNG TY TNHH YÊN BÌNH,000216003001000,Xe đạp Thống Nhất GN 06-24 2.0 Đen,Đen,3.0,4633332.0
KH-00453,CÔNG TY TNHH YÊN BÌNH,000216003008000,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,2.0,3061110.0
KH-00453,CÔNG TY TNHH YÊN BÌNH,000217003001000,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,3.0,4774998.0
KH-00453,CÔNG TY TNHH YÊN BÌNH,000217003008000,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,5.0,7986108.0
KH-00453,CÔNG TY TNHH YÊN BÌNH,000224002002000,Xe đạp Thống Nhất New 24 Trắng,Trắng,3.0,4665000.0
KH-00453,CÔNG TY TNHH YÊN BÌNH,000224002015000,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,3.0,4706664.0
KH-00453,CÔNG TY TNHH YÊN BÌNH,000224002026000,Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,2.0,3137776.0
KH-00453,CÔNG TY TNHH YÊN BÌNH,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,6.0,9780000.0
KH-00453,CÔNG TY TNHH YÊN BÌNH,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,13.0,21120555.0
KH-00453,CÔNG TY TNHH YÊN BÌNH,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,20.0,32405554.0
KH-00453,CÔNG TY TNHH YÊN BÌNH,000225002025000,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,3.0,4890000.0
KH-00453,CÔNG TY TNHH YÊN BÌNH,000230002023000,Xe đạp Thống Nhất LD 26 Kem,Kem,8.0,14395552.0
KH-00453,CÔNG TY TNHH YÊN BÌNH,000401002016000,"Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",Ngọc,7.0,10741663.0
KH-00458,HỘ KINH DOANH VẠN LỢI,000125002013000,Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,3.0,3931665.0
KH-00458,HỘ KINH DOANH VẠN LỢI,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,Kem,2.0,2621110.0
KH-00458,HỘ KINH DOANH VẠN LỢI,000131002001002,Xe đạp Thống Nhất GN 06 20 2024 Đen,Đen,1.0,1169907.0
KH-00458,HỘ KINH DOANH VẠN LỢI,000131002008001,Xe đạp Thống Nhất GN 06 20 2024 Ghi,Ghi,1.0,1169907.0
KH-00458,HỘ KINH DOANH VẠN LỢI,000207004000000,Xe đạp Thống Nhất 219-05-26,219-05-26,5.0,7652775.0
KH-00458,HỘ KINH DOANH VẠN LỢI,000216003008000,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,3.0,4633332.0
KH-00458,HỘ KINH DOANH VẠN LỢI,000217003001000,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,7.0,11238885.0
KH-00458,HỘ KINH DOANH VẠN LỢI,000217003008000,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,5.0,8027775.0
KH-00458,HỘ KINH DOANH VẠN LỢI,000224002015000,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,8.0,12509440.0
KH-00458,HỘ KINH DOANH VẠN LỢI,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,3.0,4706664.0
KH-00458,HỘ KINH DOANH VẠN LỢI,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,6.0,9738333.0
KH-00458,HỘ KINH DOANH VẠN LỢI,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,5.0,8150000.0
KH-00458,HỘ KINH DOANH VẠN LỢI,000226003014000,Xe đạp Thống Nhất LD 24-01_2023 Xanh Santorini,Xanh Santorini,3.0,5091666.0
KH-00458,HỘ KINH DOANH VẠN LỢI,000226003015000,Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,Café/nâu,3.0,5091666.0
KH-00458,HỘ KINH DOANH VẠN LỢI,000226003023000,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,4.0,6788888.0
KH-00458,HỘ KINH DOANH VẠN LỢI,000230002023000,Xe đạp Thống Nhất LD 26 Kem,Kem,9.0,16250552.0
KH-00458,HỘ KINH DOANH VẠN LỢI,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,2.0,3626666.0
KH-00458,HỘ KINH DOANH VẠN LỢI,000331002022000,Xe đạp Thống Nhất MTB 26-02 Xanh dương,Xanh dương,1.0,1813333.0
KH-00458,HỘ KINH DOANH VẠN LỢI,000401002016000,"Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",Ngọc,3.0,4633332.0
