so_number,order_date,fiscal_year,fiscal_month,fiscal_quarter,week,customer_code,customer_name,province_name,region,product_code,product_name,color,line_name,group_code,group_name,quantity,unit_price,line_total
BH26.0641,2026-02-10,2026,2,1,7,KH-00366,HỘ KINH DOANH THIÊN AN,Nghệ An,Miền Trung,000224002015000,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,Xe New 24,CITYBIKE_P,Xe phổ thông,10.0,1555000.0,15550000.0
BH26.0641,2026-02-10,2026,2,1,7,KH-00366,HỘ KINH DOANH THIÊN AN,Nghệ An,Miền Trung,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,Xe New 26,CITYBIKE_P,Xe phổ thông,2.0,1616111.0,3232222.0
BH26.0641,2026-02-10,2026,2,1,7,KH-00366,HỘ KINH DOANH THIÊN AN,Nghệ An,Miền Trung,000225002025000,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,Xe New 26,CITYBIKE_P,Xe phổ thông,5.0,1616111.0,8080555.0
BH26.0641,2026-02-10,2026,2,1,7,KH-00366,HỘ KINH DOANH THIÊN AN,Nghệ An,Miền Trung,000225002024000,Xe đạp Thống Nhất New 26 Tím,Tím,Xe New 26,CITYBIKE_P,Xe phổ thông,3.0,1616111.0,4848333.0
BH26.0641,2026-02-10,2026,2,1,7,KH-00366,HỘ KINH DOANH THIÊN AN,Nghệ An,Miền Trung,000225002009000,Xe đạp Thống Nhất New 26 Hồng,Hồng,Xe New 26,CITYBIKE_P,Xe phổ thông,5.0,1616111.0,8080555.0
BH26.0641,2026-02-10,2026,2,1,7,KH-00366,HỘ KINH DOANH THIÊN AN,Nghệ An,Miền Trung,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,Xe New 26,CITYBIKE_P,Xe phổ thông,10.0,1616111.0,16161110.0
BH26.0641,2026-02-10,2026,2,1,7,KH-00366,HỘ KINH DOANH THIÊN AN,Nghệ An,Miền Trung,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,Xe New 26,CITYBIKE_P,Xe phổ thông,10.0,1616111.0,16161110.0
BH26.0641,2026-02-10,2026,2,1,7,KH-00366,HỘ KINH DOANH THIÊN AN,Nghệ An,Miền Trung,000207004000000,Xe đạp Thống Nhất 219-05-26,219-05-26,Xe 219-05-26,CITYBIKE_P,Xe phổ thông,3.0,1530555.0,4591665.0
BH26.0641,2026-02-10,2026,2,1,7,KH-00366,HỘ KINH DOANH THIÊN AN,Nghệ An,Miền Trung,000216003008000,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,15.0,1530555.0,22958325.0
BH26.0641,2026-02-10,2026,2,1,7,KH-00366,HỘ KINH DOANH THIÊN AN,Nghệ An,Miền Trung,000217003001000,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,15.0,1591666.0,23874990.0
BH26.0641,2026-02-10,2026,2,1,7,KH-00366,HỘ KINH DOANH THIÊN AN,Nghệ An,Miền Trung,000217003008000,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,15.0,1591666.0,23874990.0
BH26.0641,2026-02-10,2026,2,1,7,KH-00366,HỘ KINH DOANH THIÊN AN,Nghệ An,Miền Trung,000131002008001,Xe đạp Thống Nhất GN 06 20 2024 Ghi,Ghi,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,3.0,1169907.0,3509721.0
BH26.0641,2026-02-10,2026,2,1,7,KH-00366,HỘ KINH DOANH THIÊN AN,Nghệ An,Miền Trung,000131002019002,Xe đạp Thống Nhất GN 06 20 2024 Vàng,Vàng,Xe GN 06 20 2024,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,1169907.0,2339814.0
BH26.0641,2026-02-10,2026,2,1,7,KH-00366,HỘ KINH DOANH THIÊN AN,Nghệ An,Miền Trung,100029005090000,Xe đạp Thống Nhất CPD 700C Hồng,Hồng,,,,1.0,2960555.0,2960555.0
BH26.0641,2026-02-10,2026,2,1,7,KH-00366,HỘ KINH DOANH THIÊN AN,Nghệ An,Miền Trung,100029005220000,Xe đạp Thống Nhất CPD 700C Xanh,Xanh,,,,1.0,2960555.0,2960555.0
BH26.0642,2026-02-10,2026,2,1,7,KH-00348,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,Thanh Hóa,Miền Trung,000331002001000,Xe đạp Thống Nhất MTB 26-02 đen,đen,,,,3.0,1799444.0,5398332.0
BH26.0642,2026-02-10,2026,2,1,7,KH-00348,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,Thanh Hóa,Miền Trung,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,3.0,1799444.0,5398332.0
BH26.0642,2026-02-10,2026,2,1,7,KH-00348,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,Thanh Hóa,Miền Trung,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,Xe New 26,CITYBIKE_P,Xe phổ thông,1.0,1616111.0,1616111.0
BH26.0642,2026-02-10,2026,2,1,7,KH-00348,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,Thanh Hóa,Miền Trung,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,Xe New 26,CITYBIKE_P,Xe phổ thông,1.0,1616111.0,1616111.0
BH26.0642,2026-02-10,2026,2,1,7,KH-00348,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,Thanh Hóa,Miền Trung,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,Xe New 26,CITYBIKE_P,Xe phổ thông,1.0,1616111.0,1616111.0
BH26.0643,2026-02-10,2026,2,1,7,KH-00639,,,,000401002016002,"Xe đạp Thống Nhất Nữ Truyền thống Lốp 2 màu, Ngọc",Ngọc,Xe Nữ,CITYBIKE_P,Xe phổ thông,15.0,1530555.0,22958325.0
BH26.0643,2026-02-10,2026,2,1,7,KH-00639,,,,000208002003000,Xe đạp Thống Nhất 219-24 Đỏ đun,Đỏ đun,Xe 219-24,CITYBIKE_P,Xe phổ thông,4.0,1408333.0,5633332.0
BH26.0643,2026-02-10,2026,2,1,7,KH-00639,,,,000224002002000,Xe đạp Thống Nhất New 24 Trắng,Trắng,Xe New 24,CITYBIKE_P,Xe phổ thông,1.0,1555000.0,1555000.0
BH26.0643,2026-02-10,2026,2,1,7,KH-00639,,,,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,Xe New 24,CITYBIKE_P,Xe phổ thông,2.0,1555000.0,3110000.0
BH26.0643,2026-02-10,2026,2,1,7,KH-00639,,,,000224002024000,Xe đạp Thống Nhất New 24 Tím,Tím,Xe New 24,CITYBIKE_P,Xe phổ thông,2.0,1555000.0,3110000.0
BH26.0643,2026-02-10,2026,2,1,7,KH-00639,,,,000224002009000,Xe đạp Thống Nhất New 24 Hồng,Hồng,Xe New 24,CITYBIKE_P,Xe phổ thông,1.0,1555000.0,1555000.0
BH26.0643,2026-02-10,2026,2,1,7,KH-00639,,,,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,Xe New 26,CITYBIKE_P,Xe phổ thông,1.0,1616111.0,1616111.0
BH26.0643,2026-02-10,2026,2,1,7,KH-00639,,,,000225002024000,Xe đạp Thống Nhất New 26 Tím,Tím,Xe New 26,CITYBIKE_P,Xe phổ thông,1.0,1616111.0,1616111.0
BH26.0643,2026-02-10,2026,2,1,7,KH-00639,,,,000225002009000,Xe đạp Thống Nhất New 26 Hồng,Hồng,Xe New 26,CITYBIKE_P,Xe phổ thông,1.0,1616111.0,1616111.0
BH26.0643,2026-02-10,2026,2,1,7,KH-00639,,,,000230002013000,Xe đạp Thống Nhất LD 26 Pastel Xanh,Pastel Xanh,,,,1.0,1799444.0,1799444.0
BH26.0643,2026-02-10,2026,2,1,7,KH-00639,,,,000217003001000,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,1.0,1591666.0,1591666.0
BH26.0643,2026-02-10,2026,2,1,7,KH-00639,,,,000217003008000,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,1.0,1591666.0,1591666.0
BH26.0644,2026-02-10,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,1000240020090000,Xe đạp Thống Nhất TE Bunny 16 Hồng,Hồng,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,943888.0,1887776.0
BH26.0644,2026-02-10,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,1000270020150000,Xe đạp Thống Nhất TE Spaceboy 16 Café/nâu,Café/nâu,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,1.0,943888.0,943888.0
BH26.0644,2026-02-10,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,1000270020220000,Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương,Xanh dương,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,1.0,943888.0,943888.0
BH26.0644,2026-02-10,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,1030010000080000,,,,,,1.0,1262037.0,1262037.0
BH26.0644,2026-02-10,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,1040010000080000,,,,,,2.0,1326851.0,2653702.0
BH26.0644,2026-02-10,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,1050010000200000,,,,,,1.0,1262037.0,1262037.0
BH26.0644,2026-02-10,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,1060010000200000,,,,,,1.0,1326851.0,1326851.0
BH26.0644,2026-02-10,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,000105002004000,Xe đạp Thống Nhất Batwheels 12 Đỏ,Đỏ,,,,2.0,1132407.0,2264814.0
BH26.0644,2026-02-10,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,000106002004000,Xe đạp Thống Nhất Batwheels 16 Đỏ,Đỏ,,,,1.0,1262037.0,1262037.0
BH26.0644,2026-02-10,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,000106002013000,Xe đạp Thống Nhất Batwheels 16 Xanh,Xanh,,,,1.0,1262037.0,1262037.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,1000270020220000,Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương,Xanh dương,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,943888.0,1887776.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,1000230020090000,Xe đạp Thống Nhất TE Bunny 12 Hồng,Hồng,Xe Bunny 12,KIDBIKE_2,Xe trẻ em nhóm 2,10.0,882777.0,8827770.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,1000240020090000,Xe đạp Thống Nhất TE Bunny 16 Hồng,Hồng,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,3.0,943888.0,2831664.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,1000270020220000,Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương,Xanh dương,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,4.0,943888.0,3775552.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,000105002004000,Xe đạp Thống Nhất Batwheels 12 Đỏ,Đỏ,,,,2.0,1132407.0,2264814.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,000105002013000,Xe đạp Thống Nhất Batwheels 12 Xanh,Xanh,,,,2.0,1132407.0,2264814.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,100029005080000,Xe đạp Thống Nhất CPD 700C Ghi,Ghi,,,,5.0,2960555.0,14802775.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,1000400050010000,Xe đạp Thống Nhất MTB SPD 27.5 17 Đen,Đen,,,,3.0,2960555.0,8881665.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,1050010000200000,,,,,,3.0,1262037.0,3786111.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,000331002001000,Xe đạp Thống Nhất MTB 26-02 đen,đen,,,,9.0,1799444.0,16194996.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,15.0,1799444.0,26991660.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,000336002001000,Xe đạp Thống Nhất SK 20 đen,đen,,,,15.0,1377777.0,20666655.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,000336002022000,Xe đạp Thống Nhất SK 20 xanh,xanh,,,,20.0,1377777.0,27555540.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,000337002022000,Xe đạp Thống Nhất SK 24 xanh,xanh,,,,10.0,1622222.0,16222220.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,000336002004000,Xe đạp Thống Nhất SK 20 đỏ,đỏ,,,,3.0,1377777.0,4133331.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,Xe New 24,CITYBIKE_P,Xe phổ thông,2.0,1555000.0,3110000.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,1000270020220000,Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương,Xanh dương,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,10.0,943888.0,9438880.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,1030010000080000,,,,,,5.0,1262037.0,6310185.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,1040010000080000,,,,,,10.0,1326851.0,13268510.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,000105002004000,Xe đạp Thống Nhất Batwheels 12 Đỏ,Đỏ,,,,2.0,1132407.0,2264814.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,000105002013000,Xe đạp Thống Nhất Batwheels 12 Xanh,Xanh,,,,3.0,1132407.0,3397221.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,000106002001000,Xe đạp Thống Nhất Batwheels 16 Đen,Đen,,,,2.0,1262037.0,2524074.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,000106002013000,Xe đạp Thống Nhất Batwheels 16 Xanh,Xanh,,,,3.0,1262037.0,3786111.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,1000230020090000,Xe đạp Thống Nhất TE Bunny 12 Hồng,Hồng,Xe Bunny 12,KIDBIKE_2,Xe trẻ em nhóm 2,8.0,882777.0,7062216.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,1000240020090000,Xe đạp Thống Nhất TE Bunny 16 Hồng,Hồng,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,5.0,943888.0,4719440.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,000117002023000,Xe đạp thống nhất TE Bunny 16 Kem,Kem,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,3.0,943888.0,2831664.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,000331002001000,Xe đạp Thống Nhất MTB 26-02 đen,đen,,,,15.0,1799444.0,26991660.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,000224002002000,Xe đạp Thống Nhất New 24 Trắng,Trắng,Xe New 24,CITYBIKE_P,Xe phổ thông,5.0,1555000.0,7775000.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,000224002015000,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,Xe New 24,CITYBIKE_P,Xe phổ thông,5.0,1555000.0,7775000.0
BH26.0645,2026-02-10,2026,2,1,7,KH-00076,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Bắc Giang,Miền Bắc,000224002026000,Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,Xe New 24,CITYBIKE_P,Xe phổ thông,5.0,1555000.0,7775000.0
BH26.0646,2026-02-11,2026,2,1,7,KH-00640,,,,000401002016002,"Xe đạp Thống Nhất Nữ Truyền thống Lốp 2 màu, Ngọc",Ngọc,Xe Nữ,CITYBIKE_P,Xe phổ thông,20.0,1530555.0,30611100.0
BH26.0647,2026-02-11,2026,2,1,7,KH-00641,,,,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,Xe New 26,CITYBIKE_P,Xe phổ thông,10.0,2166666.6,21666666.0
BH26.0647,2026-02-11,2026,2,1,7,KH-00641,,,,000401002016000,"Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",Ngọc,Xe Nữ,CITYBIKE_P,Xe phổ thông,10.0,2037037.0,20370370.0
BH26.0647,2026-02-11,2026,2,1,7,KH-00641,,,,000225002025000,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,Xe New 26,CITYBIKE_P,Xe phổ thông,10.0,2166666.6,21666666.0
BH26.0647,2026-02-11,2026,2,1,7,KH-00641,,,,000218002007000,Xe đạp Thống Nhất GN 06-27 Coban,Coban,Xe GN 06-27,CITYBIKE_P,Xe phổ thông,10.0,2037037.0,20370370.0
BH26.0648,2026-02-11,2026,2,1,7,KH-00642,,,,000224002002000,Xe đạp Thống Nhất New 24 Trắng,Trắng,Xe New 24,CITYBIKE_P,Xe phổ thông,1.0,2398148.0,2398148.0
BH26.0649,2026-02-11,2026,2,1,7,KH-00643,,,,1000300050010000,Xe đạp Thống Nhất MTB SPD 27.5 ( Đen),Đen,Xe MTB SPD 27.5,SPORTBIKE_A,Xe thể thao nhôm,1.0,4527778.0,4527778.0
BH26.0650,2026-02-11,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,000337002022000,Xe đạp Thống Nhất SK 24 xanh,xanh,,,,1.0,1622222.0,1622222.0
BH26.0650,2026-02-11,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,000232003008000,Xe đạp Thống Nhất MS 27.5 Ghi,Ghi,,,,2.0,2233333.0,4466666.0
BH26.0650,2026-02-11,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,000232003002000,Xe đạp Thống Nhất MS 27.5 Trắng,Trắng,,,,1.0,2233333.0,2233333.0
BH26.0650,2026-02-11,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,000413002001000,Xe đạp Thống Nhất Highway 27.5 Đen bóng,bóng,Xe Highway 27.5,SPORTBIKE_S,Xe thể thao thép,1.0,2716111.0,2716111.0
BH26.0650,2026-02-11,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,000413002022000,Xe đạp Thống Nhất Highway 27.5 Xanh dương,Xanh dương,Xe Highway 27.5,SPORTBIKE_S,Xe thể thao thép,1.0,2716111.0,2716111.0
BH26.0650,2026-02-11,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,000122002009001,Xe đạp Thống Nhất Bubbles 20 Hồng dạ quang,quang,,,,2.0,1310555.0,2621110.0
BH26.0650,2026-02-11,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,000331002001000,Xe đạp Thống Nhất MTB 26-02 đen,đen,,,,1.0,1799444.0,1799444.0
BH26.0650,2026-02-11,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,2.0,1799444.0,3598888.0
BH26.0650,2026-02-11,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,000331002004000,Xe đạp Thống Nhất MTB 26-02 Đỏ tươi,Đỏ tươi,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,1.0,1799444.0,1799444.0
BH26.0650,2026-02-11,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,100029005220000,Xe đạp Thống Nhất CPD 700C Xanh,Xanh,,,,2.0,2960555.0,5921110.0
BH26.0650,2026-02-11,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,100029005010000,Xe đạp Thống Nhất CPD 700C Đen,Đen,,,,1.0,2960555.0,2960555.0
BH26.0650,2026-02-11,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,000224002002000,Xe đạp Thống Nhất New 24 Trắng,Trắng,Xe New 24,CITYBIKE_P,Xe phổ thông,1.0,1555000.0,1555000.0
BH26.0650,2026-02-11,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,Xe New 24,CITYBIKE_P,Xe phổ thông,1.0,1555000.0,1555000.0
BH26.0650,2026-02-11,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,000224002009000,Xe đạp Thống Nhất New 24 Hồng,Hồng,Xe New 24,CITYBIKE_P,Xe phổ thông,1.0,1555000.0,1555000.0
BH26.0650,2026-02-11,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,000225002025000,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,Xe New 26,CITYBIKE_P,Xe phổ thông,1.0,1616111.0,1616111.0
BH26.0650,2026-02-11,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,000225002004000,Xe đạp Thống Nhất New 26 Đỏ tươi,Đỏ tươi,Xe New 26,CITYBIKE_P,Xe phổ thông,1.0,1616111.0,1616111.0
BH26.0650,2026-02-11,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,Xe New 26,CITYBIKE_P,Xe phổ thông,3.0,1616111.0,4848333.0
BH26.0650,2026-02-11,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,Xe New 26,CITYBIKE_P,Xe phổ thông,2.0,1616111.0,3232222.0
BH26.0650,2026-02-11,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,Xe New 26,CITYBIKE_P,Xe phổ thông,3.0,1616111.0,4848333.0
BH26.0650,2026-02-11,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,1000230020090000,Xe đạp Thống Nhất TE Bunny 12 Hồng,Hồng,Xe Bunny 12,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,882777.0,1765554.0
BH26.0650,2026-02-11,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,000117002023000,Xe đạp thống nhất TE Bunny 16 Kem,Kem,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,1.0,943888.0,943888.0
BH26.0650,2026-02-11,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,1000240020090000,Xe đạp Thống Nhất TE Bunny 16 Hồng,Hồng,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,1.0,943888.0,943888.0
BH26.0650,2026-02-11,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,1000210020090000,Xe đạp Thống Nhất TE Love 12 Hồng,Hồng,Xe Love 12,KIDBIKE_2,Xe trẻ em nhóm 2,3.0,882777.0,2648331.0
BH26.0650,2026-02-11,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,000116002023000,Xe đạp thống nhất TE Love 16 Kem,Kem,Xe Love 16,KIDBIKE_2,Xe trẻ em nhóm 2,1.0,787037.0,787037.0
BH26.0650,2026-02-11,2026,2,1,7,KH-00079,CÔNG TY TNHH ĐÔNG NAM,Bắc Giang,Miền Bắc,1000220020090000,Xe đạp Thống Nhất TE Love 16 Hồng,Hồng,Xe Love 16,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,943888.0,1887776.0
