"so_number","order_date","fiscal_year","fiscal_month","fiscal_quarter","customer_code","customer_name","province_name","region","product_code","product_name","color","line_name","group_code","group_name","quantity","unit_price","line_total"
"BH26.1811","2026-03-27",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","000208002023000","Xe đạp Thống Nhất 219-24 Xanh Tím","Xanh Tím","Xe 219-24","CITYBIKE_P","Xe phổ thông",5.0,1408333.0,7041665.0
"BH26.1811","2026-03-27",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","000125002009000","Xe đạp Thống Nhất Puppy 20 Hồng","Hồng","Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1",12.0,1310555.0,15726660.0
"BH26.1811","2026-03-27",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","000334002013000","Xe đạp Thống Nhất Super 20 Xanh","Xanh","Xe TE Super 20","KIDBIKE_1","Xe trẻ em nhóm 1",5.0,1652777.0,8263885.0
"BH26.1811","2026-03-27",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","1040010000080000","","","","","",3.0,1326851.0,3980553.0
"BH26.1811","2026-03-27",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","000334002004000","Xe đạp Thống Nhất Super 20 Đỏ","Đỏ","Xe TE Super 20","KIDBIKE_1","Xe trẻ em nhóm 1",4.0,1652777.0,6611108.0
"BH26.1811","2026-03-27",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","000334002001000","Xe đạp Thống Nhất Super 20 Đen","Đen","Xe TE Super 20","KIDBIKE_1","Xe trẻ em nhóm 1",5.0,1652777.0,8263885.0
"BH26.1811","2026-03-27",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","000337002022000","Xe đạp Thống Nhất SK 24 xanh","xanh","","","",4.0,1622222.0,6488888.0
"BH26.1811","2026-03-27",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","000122002019000","Xe đạp Thống Nhất Bubbles 20 Vàng chanh","chanh","Xe Neo 20-02 Bubble","KIDBIKE_1","Xe trẻ em nhóm 1",4.0,1310555.0,5242220.0
"BH26.1811","2026-03-27",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","000122002024000","Xe đạp Thống Nhất Bubbles 20 Tím dạ quang","quang","","","",3.0,1310555.0,3931665.0
"BH26.1811","2026-03-27",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","000226003023000","Xe đạp Thống Nhất LD 24-01_2023 Kem","Kem","Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông",3.0,1683333.0,5049999.0
"BH26.1811","2026-03-27",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","000226003002000","Xe đạp Thống Nhất LD 24-01_2023 Trắng","Trắng","Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông",3.0,1683333.0,5049999.0
"BH26.1811","2026-03-27",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","000226003014000","Xe đạp Thống Nhất LD 24-01_2023 Xanh Santorini","Xanh Santorini","Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông",4.0,1683333.0,6733332.0
"BH26.1811","2026-03-27",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","000226003015000","Xe đạp Thống Nhất LD 24-01_2023 Café/nâu","Café/nâu","Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông",5.0,1683333.0,8416665.0
"BH26.1811","2026-03-27",2026,3,1,"KH-00091","CÔNG TY TNHH BÌNH MINH","Hà Nội","Miền Bắc","000232003009000","Xe đạp Thống Nhất MS 27.5 Hồng","Hồng","","","",3.0,2233333.0,6699999.0
"BH26.1812","2026-03-27",2026,3,1,"","","","","000230002002000","Xe đạp Thống Nhất LD 26 Trắng","Trắng","Xe LD 26","CITYBIKE_P","Xe phổ thông",1.0,2861111.0,2861111.0
"BH26.1812","2026-03-27",2026,3,1,"","","","","000230002014000","Xe đạp Thống Nhất LD 26 Xanh Santorini","Xanh Santorini","Xe LD 26","CITYBIKE_P","Xe phổ thông",1.0,2861111.0,2861111.0
"BH26.1812","2026-03-27",2026,3,1,"","","","","000230002009000","Xe đạp Thống Nhất LD 26 Pastel Hồng","Hồng","","","",1.0,2861111.0,2861111.0
"BH26.1812","2026-03-27",2026,3,1,"","","","","000230002013000","Xe đạp Thống Nhất LD 26 Pastel Xanh","Pastel Xanh","","","",1.0,2861111.0,2861111.0
"BH26.1812","2026-03-27",2026,3,1,"","","","","000230002023000","Xe đạp Thống Nhất LD 26 Kem","Kem","Xe LD 26","CITYBIKE_P","Xe phổ thông",2.0,2861111.0,5722222.0
"BH26.1813","2026-03-27",2026,3,1,"","","","","000225002023000","Xe đạp Thống Nhất New 26 Kem","Kem","Xe New 26","CITYBIKE_P","Xe phổ thông",5.0,1616111.0,8080555.0
"BH26.1813","2026-03-27",2026,3,1,"","","","","000217003001000","Xe đạp Thống Nhất GN 06-26 2.0 Đen","Đen","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",5.0,1591666.0,7958330.0
"BH26.1813","2026-03-27",2026,3,1,"","","","","000217003008000","Xe đạp Thống Nhất GN 06-26 2.0 Ghi","Ghi","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",5.0,1591666.0,7958330.0
"BH26.1813","2026-03-27",2026,3,1,"","","","","000226003023000","Xe đạp Thống Nhất LD 24-01_2023 Kem","Kem","Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông",5.0,1683333.0,8416665.0
"BH26.1813","2026-03-27",2026,3,1,"","","","","000209002007000","Xe đạp Thống Nhất 219-26 Coban","Coban","Xe 219-26","CITYBIKE_P","Xe phổ thông",2.0,1469444.0,2938888.0
"BH26.1813","2026-03-27",2026,3,1,"","","","","000209002025000","Xe đạp Thống Nhất 219-26 Xanh Tím","Xanh Tím","Xe 219-26","CITYBIKE_P","Xe phổ thông",4.0,1469444.0,5877776.0
"BH26.1813","2026-03-27",2026,3,1,"","","","","000226003023000","Xe đạp Thống Nhất LD 24-01_2023 Kem","Kem","Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông",1.0,1683333.0,1683333.0
"BH26.1813","2026-03-27",2026,3,1,"","","","","000226003023000","Xe đạp Thống Nhất LD 24-01_2023 Kem","Kem","Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông",4.0,1683333.0,6733332.0
"BH26.1814","2026-03-27",2026,3,1,"","","","","000217003005000","Xe đạp Thống Nhất GN 06-26 2.0 Cam","Cam","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",1.0,1591666.0,1591666.0
"BH26.1814","2026-03-27",2026,3,1,"","","","","000217003001000","Xe đạp Thống Nhất GN 06-26 2.0 Đen","Đen","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",5.0,1591666.0,7958330.0
"BH26.1814","2026-03-27",2026,3,1,"","","","","000225002023000","Xe đạp Thống Nhất New 26 Kem","Kem","Xe New 26","CITYBIKE_P","Xe phổ thông",3.0,1616111.0,4848333.0
"BH26.1814","2026-03-27",2026,3,1,"","","","","000132002001001","","","","","",1.0,1310555.0,1310555.0
"BH26.1814","2026-03-27",2026,3,1,"","","","","000132002022001","","","","","",1.0,1310555.0,1310555.0
"BH26.1814","2026-03-27",2026,3,1,"","","","","000131002001002","Xe đạp Thống Nhất GN 06 20 2024 Đen","Đen","Xe GN 06 20 2024","KIDBIKE_1","Xe trẻ em nhóm 1",1.0,1169907.0,1169907.0
"BH26.1814","2026-03-27",2026,3,1,"","","","","1000400050080010","Xe đạp Thống Nhất MTB SPD 27.5 17 Ghi","Ghi","","","",3.0,2960555.0,8881665.0
"BH26.1814","2026-03-27",2026,3,1,"","","","","100029005010000","Xe đạp Thống Nhất CPD 700C Đen","Đen","","","",1.0,2960555.0,2960555.0
"BH26.1815","2026-03-27",2026,3,1,"","","","","000335002001000","Xe đạp Thống Nhất Super 24 Đen","Đen","Xe Super 24","SPORTBIKE_S","Xe thể thao thép",1.0,2105000.0,2105000.0
"BH26.1815","2026-03-27",2026,3,1,"","","","","000122002019000","Xe đạp Thống Nhất Bubbles 20 Vàng chanh","chanh","Xe Neo 20-02 Bubble","KIDBIKE_1","Xe trẻ em nhóm 1",1.0,1310555.0,1310555.0
"BH26.1815","2026-03-27",2026,3,1,"","","","","000122002022000","Xe đạp Thống Nhất Bubbles 20 Xanh","Xanh","Xe Neo 20-02 Bubble","KIDBIKE_1","Xe trẻ em nhóm 1",1.0,1310555.0,1310555.0
"BH26.1815","2026-03-27",2026,3,1,"","","","","000226003023000","Xe đạp Thống Nhất LD 24-01_2023 Kem","Kem","Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông",1.0,1683333.0,1683333.0
"BH26.1815","2026-03-27",2026,3,1,"","","","","000231002023000","Xe đạp Thống Nhất LD 26 We Bare Bears Kem","Kem","","","",1.0,2172222.0,2172222.0
"BH26.1815","2026-03-27",2026,3,1,"","","","","1000250020220000","Xe đạp Thống Nhất TE Robot 16 Xanh dương","Xanh dương","Xe Robot 16","KIDBIKE_2","Xe trẻ em nhóm 2",1.0,943888.0,943888.0
"BH26.1815","2026-03-27",2026,3,1,"","","","","000105002004000","Xe đạp Thống Nhất Batwheels 12 Đỏ","Đỏ","","","",1.0,1132407.0,1132407.0
"BH26.1815","2026-03-27",2026,3,1,"","","","","000105002013000","Xe đạp Thống Nhất Batwheels 12 Xanh","Xanh","","","",1.0,1132407.0,1132407.0
"BH26.1815","2026-03-27",2026,3,1,"","","","","000232003002000","Xe đạp Thống Nhất MS 27.5 Trắng","Trắng","","","",1.0,2233333.0,2233333.0
"BH26.1815","2026-03-27",2026,3,1,"","","","","000232003009000","Xe đạp Thống Nhất MS 27.5 Hồng","Hồng","","","",1.0,2233333.0,2233333.0
"BH26.1815","2026-03-27",2026,3,1,"","","","","000116002023000","Xe đạp thống nhất TE Love 16 Kem","Kem","Xe Love 16","KIDBIKE_2","Xe trẻ em nhóm 2",1.0,787037.0,787037.0
"BH26.1816","2026-03-27",2026,3,1,"","","","","000225002015000","Xe đạp Thống Nhất New 26 Café/nâu","Café/nâu","Xe New 26","CITYBIKE_P","Xe phổ thông",1.0,1616111.0,1616111.0
"BH26.1816","2026-03-27",2026,3,1,"","","","","000333002008000","Xe đạp Thống Nhất Super 26 S ghi","ghi","","","",5.0,2294444.0,11472220.0
"BH26.1816","2026-03-27",2026,3,1,"","","","","000225002023000","Xe đạp Thống Nhất New 26 Kem","Kem","Xe New 26","CITYBIKE_P","Xe phổ thông",3.0,1616111.0,4848333.0
"BH26.1816","2026-03-27",2026,3,1,"","","","","000225002015000","Xe đạp Thống Nhất New 26 Café/nâu","Café/nâu","Xe New 26","CITYBIKE_P","Xe phổ thông",2.0,1616111.0,3232222.0
"BH26.1817","2026-03-27",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","000103002023000","Xe đạp Thống Nhất We Bare Bears 16 Kem","Kem","","","",2.0,1262037.0,2524074.0
"BH26.1817","2026-03-27",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","000102002023000","Xe đạp Thống Nhất We Bare Bears 12 Kem","Kem","","","",2.0,1132407.0,2264814.0
"BH26.1817","2026-03-27",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","000231002023000","Xe đạp Thống Nhất LD 26 We Bare Bears Kem","Kem","","","",1.0,2172222.0,2172222.0
"BH26.1818","2026-03-27",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","100029005010000","Xe đạp Thống Nhất CPD 700C Đen","Đen","","","",1.0,2960555.0,2960555.0
"BH26.1818","2026-03-27",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","000336002001000","Xe đạp Thống Nhất SK 20 đen","đen","","","",1.0,1377777.0,1377777.0
"BH26.1818","2026-03-27",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","000131002001002","Xe đạp Thống Nhất GN 06 20 2024 Đen","Đen","Xe GN 06 20 2024","KIDBIKE_1","Xe trẻ em nhóm 1",2.0,1169907.0,2339814.0
"BH26.1818","2026-03-27",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","000217003001000","Xe đạp Thống Nhất GN 06-26 2.0 Đen","Đen","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",3.0,1591666.0,4774998.0
"BH26.1818","2026-03-27",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","000132002001001","","","","","",2.0,1310555.0,2621110.0
"BH26.1818","2026-03-27",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","000209002025000","Xe đạp Thống Nhất 219-26 Xanh Tím","Xanh Tím","Xe 219-26","CITYBIKE_P","Xe phổ thông",3.0,1469444.0,4408332.0
"BH26.1818","2026-03-27",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","000209002003000","Xe đạp Thống Nhất 219-26 Đỏ đun","Đỏ đun","Xe 219-26","CITYBIKE_P","Xe phổ thông",1.0,1469444.0,1469444.0
"BH26.1818","2026-03-27",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","000225002023000","Xe đạp Thống Nhất New 26 Kem","Kem","Xe New 26","CITYBIKE_P","Xe phổ thông",2.0,1616111.0,3232222.0
"BH26.1818","2026-03-27",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","000218002001000","Xe đạp Thống Nhất GN 06-27 Đen","Đen","Xe GN 06-27","CITYBIKE_P","Xe phổ thông",2.0,1530555.0,3061110.0
"BH26.1818","2026-03-27",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","000217002001000","Xe đạp Thống Nhất GN 06-26 Đen","Đen","Xe GN 06-26","CITYBIKE_P","Xe phổ thông",1.0,1469444.0,1469444.0
"BH26.1818","2026-03-27",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","000226003002000","Xe đạp Thống Nhất LD 24-01_2023 Trắng","Trắng","Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông",1.0,1683333.0,1683333.0
"BH26.1818","2026-03-27",2026,3,1,"KH-00544","DOANH NGHIỆP TW VIỆT ANH","Hà Nội","Miền Bắc","000226003023000","Xe đạp Thống Nhất LD 24-01_2023 Kem","Kem","Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông",2.0,1683333.0,3366666.0
"BH26.1819","2026-03-27",2026,3,1,"KH-00563","HỘ KINH DOANH YÊN BÌNH","Hà Nội","Miền Bắc","000336002001000","Xe đạp Thống Nhất SK 20 đen","đen","","","",2.0,1377777.0,2755554.0
"BH26.1819","2026-03-27",2026,3,1,"KH-00563","HỘ KINH DOANH YÊN BÌNH","Hà Nội","Miền Bắc","000226003023000","Xe đạp Thống Nhất LD 24-01_2023 Kem","Kem","Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông",5.0,1683333.0,8416665.0
"BH26.1819","2026-03-27",2026,3,1,"KH-00563","HỘ KINH DOANH YÊN BÌNH","Hà Nội","Miền Bắc","000225002023000","Xe đạp Thống Nhất New 26 Kem","Kem","Xe New 26","CITYBIKE_P","Xe phổ thông",5.0,1616111.0,8080555.0
"BH26.1819","2026-03-27",2026,3,1,"KH-00563","HỘ KINH DOANH YÊN BÌNH","Hà Nội","Miền Bắc","000217002003000","Xe đạp Thống Nhất GN 06-26 Đỏ đun","Đỏ đun","Xe GN 06-26","CITYBIKE_P","Xe phổ thông",3.0,1469444.0,4408332.0
"BH26.1820","2026-03-27",2026,3,1,"KH-00414","HỘ KINH DOANH ĐẠI LỢI","Hà Nội","Miền Bắc","000217003008000","Xe đạp Thống Nhất GN 06-26 2.0 Ghi","Ghi","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",5.0,1591666.0,7958330.0
"BH26.1820","2026-03-27",2026,3,1,"KH-00414","HỘ KINH DOANH ĐẠI LỢI","Hà Nội","Miền Bắc","000217003001000","Xe đạp Thống Nhất GN 06-26 2.0 Đen","Đen","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",5.0,1591666.0,7958330.0
"BH26.1820","2026-03-27",2026,3,1,"KH-00414","HỘ KINH DOANH ĐẠI LỢI","Hà Nội","Miền Bắc","000132002001001","","","","","",2.0,1310555.0,2621110.0
"BH26.1820","2026-03-27",2026,3,1,"KH-00414","HỘ KINH DOANH ĐẠI LỢI","Hà Nội","Miền Bắc","000132002022001","","","","","",1.0,1310555.0,1310555.0
"BH26.1821","2026-03-27",2026,3,1,"KH-00463","CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH","Hà Nội","Miền Bắc","000226003002000","Xe đạp Thống Nhất LD 24-01_2023 Trắng","Trắng","Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông",5.0,1683333.0,8416665.0
"BH26.1821","2026-03-27",2026,3,1,"KH-00463","CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH","Hà Nội","Miền Bắc","000225002023000","Xe đạp Thống Nhất New 26 Kem","Kem","Xe New 26","CITYBIKE_P","Xe phổ thông",5.0,1616111.0,8080555.0
"BH26.1821","2026-03-27",2026,3,1,"KH-00463","CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH","Hà Nội","Miền Bắc","000217003008000","Xe đạp Thống Nhất GN 06-26 2.0 Ghi","Ghi","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",5.0,1591666.0,7958330.0
"BH26.1821","2026-03-27",2026,3,1,"KH-00463","CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH","Hà Nội","Miền Bắc","000231002023000","Xe đạp Thống Nhất LD 26 We Bare Bears Kem","Kem","","","",2.0,2172222.0,4344444.0
"BH26.1821","2026-03-27",2026,3,1,"KH-00463","CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH","Hà Nội","Miền Bắc","000226003023000","Xe đạp Thống Nhất LD 24-01_2023 Kem","Kem","Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông",5.0,1683333.0,8416665.0
"BH26.1821","2026-03-27",2026,3,1,"KH-00463","CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH","Hà Nội","Miền Bắc","000217003001000","Xe đạp Thống Nhất GN 06-26 2.0 Đen","Đen","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",5.0,1591666.0,7958330.0
"BH26.1822","2026-03-27",2026,3,1,"KH-00353","CỬA HÀNG XE ĐẠP THANH BÌNH","Hà Nội","Miền Bắc","000225002023000","Xe đạp Thống Nhất New 26 Kem","Kem","Xe New 26","CITYBIKE_P","Xe phổ thông",1.0,1616111.0,1616111.0
"BH26.1822","2026-03-27",2026,3,1,"KH-00353","CỬA HÀNG XE ĐẠP THANH BÌNH","Hà Nội","Miền Bắc","000217003001000","Xe đạp Thống Nhất GN 06-26 2.0 Đen","Đen","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",3.0,1591666.0,4774998.0
"BH26.1822","2026-03-27",2026,3,1,"KH-00353","CỬA HÀNG XE ĐẠP THANH BÌNH","Hà Nội","Miền Bắc","000217003008000","Xe đạp Thống Nhất GN 06-26 2.0 Ghi","Ghi","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",3.0,1591666.0,4774998.0
"BH26.1822","2026-03-27",2026,3,1,"KH-00353","CỬA HÀNG XE ĐẠP THANH BÌNH","Hà Nội","Miền Bắc","000225002023000","Xe đạp Thống Nhất New 26 Kem","Kem","Xe New 26","CITYBIKE_P","Xe phổ thông",1.0,1616111.0,1616111.0
"BH26.1823","2026-03-27",2026,3,1,"KH-00353","CỬA HÀNG XE ĐẠP THANH BÌNH","Hà Nội","Miền Bắc","000225002023000","Xe đạp Thống Nhất New 26 Kem","Kem","Xe New 26","CITYBIKE_P","Xe phổ thông",5.0,1616111.0,8080555.0
"BH26.1824","2026-03-27",2026,3,1,"KH-00147","CÔNG TY TNHH PHÚ THỊNH","Hà Nội","Miền Bắc","000226003023000","Xe đạp Thống Nhất LD 24-01_2023 Kem","Kem","Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông",5.0,1683333.0,8416665.0
"BH26.1824","2026-03-27",2026,3,1,"KH-00147","CÔNG TY TNHH PHÚ THỊNH","Hà Nội","Miền Bắc","000217003005000","Xe đạp Thống Nhất GN 06-26 2.0 Cam","Cam","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",5.0,1591666.0,7958330.0
"BH26.1824","2026-03-27",2026,3,1,"KH-00147","CÔNG TY TNHH PHÚ THỊNH","Hà Nội","Miền Bắc","000217003008000","Xe đạp Thống Nhất GN 06-26 2.0 Ghi","Ghi","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",2.0,1591666.0,3183332.0
"BH26.1824","2026-03-27",2026,3,1,"KH-00147","CÔNG TY TNHH PHÚ THỊNH","Hà Nội","Miền Bắc","000217003001000","Xe đạp Thống Nhất GN 06-26 2.0 Đen","Đen","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",2.0,1591666.0,3183332.0
"BH26.1824","2026-03-27",2026,3,1,"KH-00147","CÔNG TY TNHH PHÚ THỊNH","Hà Nội","Miền Bắc","000226003002000","Xe đạp Thống Nhất LD 24-01_2023 Trắng","Trắng","Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông",4.0,1683333.0,6733332.0
"BH26.1825","2026-03-27",2026,3,1,"KH-00147","CÔNG TY TNHH PHÚ THỊNH","Hà Nội","Miền Bắc","000217003001000","Xe đạp Thống Nhất GN 06-26 2.0 Đen","Đen","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",3.0,1591666.0,4774998.0
"BH26.1825","2026-03-27",2026,3,1,"KH-00147","CÔNG TY TNHH PHÚ THỊNH","Hà Nội","Miền Bắc","000217003008000","Xe đạp Thống Nhất GN 06-26 2.0 Ghi","Ghi","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",3.0,1591666.0,4774998.0
"BH26.1825","2026-03-27",2026,3,1,"KH-00147","CÔNG TY TNHH PHÚ THỊNH","Hà Nội","Miền Bắc","000117002023000","Xe đạp thống nhất TE Bunny 16 Kem","Kem","Xe Bunny 16","KIDBIKE_2","Xe trẻ em nhóm 2",1.0,943888.0,943888.0
"BH26.1826","2026-03-27",2026,3,1,"","","","","000217002003000","Xe đạp Thống Nhất GN 06-26 Đỏ đun","Đỏ đun","Xe GN 06-26","CITYBIKE_P","Xe phổ thông",2.0,1469444.0,2938888.0
"BH26.1826","2026-03-27",2026,3,1,"","","","","000217002007000","Xe đạp Thống Nhất GN 06-26 Coban","Coban","Xe GN 06-26","CITYBIKE_P","Xe phổ thông",2.0,1469444.0,2938888.0
"BH26.1826","2026-03-27",2026,3,1,"","","","","000217002001000","Xe đạp Thống Nhất GN 06-26 Đen","Đen","Xe GN 06-26","CITYBIKE_P","Xe phổ thông",2.0,1469444.0,2938888.0
"BH26.1826","2026-03-27",2026,3,1,"","","","","000217003001000","Xe đạp Thống Nhất GN 06-26 2.0 Đen","Đen","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",1.0,1591666.0,1591666.0
"BH26.1826","2026-03-27",2026,3,1,"","","","","000217003008000","Xe đạp Thống Nhất GN 06-26 2.0 Ghi","Ghi","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",1.0,1591666.0,1591666.0
"BH26.1826","2026-03-27",2026,3,1,"","","","","000131002001002","Xe đạp Thống Nhất GN 06 20 2024 Đen","Đen","Xe GN 06 20 2024","KIDBIKE_1","Xe trẻ em nhóm 1",2.0,1169907.0,2339814.0
"BH26.1826","2026-03-27",2026,3,1,"","","","","000209002025000","Xe đạp Thống Nhất 219-26 Xanh Tím","Xanh Tím","Xe 219-26","CITYBIKE_P","Xe phổ thông",3.0,1469444.0,4408332.0
"BH26.1826","2026-03-27",2026,3,1,"","","","","000209002003000","Xe đạp Thống Nhất 219-26 Đỏ đun","Đỏ đun","Xe 219-26","CITYBIKE_P","Xe phổ thông",1.0,1469444.0,1469444.0
"BH26.1826","2026-03-27",2026,3,1,"","","","","000336002001000","Xe đạp Thống Nhất SK 20 đen","đen","","","",1.0,1377777.0,1377777.0
"BH26.1827","2026-03-27",2026,3,1,"KH-00219","CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH","Ninh Bình","Miền Bắc","000336002001000","Xe đạp Thống Nhất SK 20 đen","đen","","","",2.0,1377777.0,2755554.0
"BH26.1827","2026-03-27",2026,3,1,"KH-00219","CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH","Ninh Bình","Miền Bắc","000209002025000","Xe đạp Thống Nhất 219-26 Xanh Tím","Xanh Tím","Xe 219-26","CITYBIKE_P","Xe phổ thông",5.0,1469444.0,7347220.0
"BH26.1827","2026-03-27",2026,3,1,"KH-00219","CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH","Ninh Bình","Miền Bắc","000209002003000","Xe đạp Thống Nhất 219-26 Đỏ đun","Đỏ đun","Xe 219-26","CITYBIKE_P","Xe phổ thông",1.0,1469444.0,1469444.0
"BH26.1827","2026-03-27",2026,3,1,"KH-00219","CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH","Ninh Bình","Miền Bắc","000217002007000","Xe đạp Thống Nhất GN 06-26 Coban","Coban","Xe GN 06-26","CITYBIKE_P","Xe phổ thông",3.0,1469444.0,4408332.0
"BH26.1827","2026-03-27",2026,3,1,"KH-00219","CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH","Ninh Bình","Miền Bắc","000217002001000","Xe đạp Thống Nhất GN 06-26 Đen","Đen","Xe GN 06-26","CITYBIKE_P","Xe phổ thông",2.0,1469444.0,2938888.0
"BH26.1828","2026-03-27",2026,3,1,"KH-00219","CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH","Ninh Bình","Miền Bắc","000231002023000","Xe đạp Thống Nhất LD 26 We Bare Bears Kem","Kem","","","",2.0,2172222.0,4344444.0
"BH26.1828","2026-03-27",2026,3,1,"KH-00219","CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH","Ninh Bình","Miền Bắc","000217002001000","Xe đạp Thống Nhất GN 06-26 Đen","Đen","Xe GN 06-26","CITYBIKE_P","Xe phổ thông",1.0,1469444.0,1469444.0
"BH26.1828","2026-03-27",2026,3,1,"KH-00219","CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH","Ninh Bình","Miền Bắc","000217003001000","Xe đạp Thống Nhất GN 06-26 2.0 Đen","Đen","Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông",2.0,1591666.0,3183332.0
